age,job,marital,education,default,housing,loan,contact,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
27,1,1,2,1,2,2,1,101,3,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
28,1,1,2,1,2,1,1,223,3,0,2,2,-1.1,94.767,-50.8,1.048,4963.6,no
29,1,2,2,1,1,1,2,411,1,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
47,1,3,2,1,1,1,1,149,2,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
34,2,2,2,0,2,1,2,1185,3,0,0,1,1.1,93.994,-36.4,4.86,5191,no
51,1,3,2,0,1,1,1,398,2,0,1,2,-1.8,92.893,-46.2,1.344,5099.1,no
40,1,3,3,1,2,2,1,65,1,0,0,1,1.4,93.444,-36.1,4.967,5228.1,no
38,1,1,2,1,2,1,2,169,1,0,0,1,1.4,94.465,-41.8,4.865,5228.1,no
42,1,1,2,1,1,1,1,212,1,0,0,1,-1.8,92.893,-46.2,1.299,5099.1,no
30,2,2,3,1,2,2,1,266,3,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
36,1,1,2,0,1,1,2,427,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
33,1,2,2,1,1,2,2,113,1,0,0,1,1.4,94.465,-41.8,4.962,5228.1,no
47,1,1,3,1,1,1,1,51,3,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,no
33,1,1,3,1,2,1,1,272,2,0,0,1,-1.1,94.199,-37.5,0.878,4963.6,yes
30,1,2,2,1,2,1,1,22,3,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
54,1,1,2,1,1,1,2,66,2,0,0,1,1.1,93.994,-36.4,4.858,5191,no
47,1,1,2,1,1,1,1,164,1,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
32,1,2,3,1,2,1,1,58,1,0,0,1,-0.1,93.2,-42,4.12,5195.8,no
32,1,1,2,1,2,1,1,297,2,0,0,1,-1.8,92.893,-46.2,1.313,5099.1,no
38,1,1,2,1,2,1,2,26,1,0,2,2,-1.8,92.893,-46.2,1.281,5099.1,no
38,1,2,2,1,1,1,1,74,2,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
38,0,1,0,1,2,1,1,27,10,0,0,1,1.4,93.444,-36.1,4.962,5228.1,no
53,1,1,2,1,2,1,1,118,7,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
26,2,2,2,1,2,1,2,112,3,0,0,1,1.1,93.994,-36.4,4.857,5191,no
27,1,1,2,1,0,0,2,169,2,0,0,1,1.1,93.994,-36.4,4.856,5191,no
38,1,2,3,1,1,1,1,103,1,0,0,1,-2.9,92.963,-40.8,1.099,5076.2,no
41,1,1,2,0,2,1,2,679,2,0,0,1,1.1,93.994,-36.4,4.857,5191,yes
39,1,3,2,1,1,1,1,261,1,3,1,3,-3.4,92.379,-29.8,0.788,5017.5,yes
48,1,3,2,1,1,1,2,352,2,0,0,1,1.4,93.918,-42.7,4.96,5228.1,no
32,1,1,2,1,2,1,2,16,6,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
35,1,1,2,1,1,1,2,39,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
51,1,1,2,0,2,1,1,107,1,0,0,1,1.4,93.444,-36.1,4.966,5228.1,no
35,1,2,3,1,2,1,1,8,5,0,0,1,-1.8,92.893,-46.2,1.299,5099.1,no
60,1,1,2,0,2,1,1,18,4,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,no
28,1,2,3,1,1,2,1,94,2,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
52,1,1,2,1,2,2,1,167,1,10,4,2,-2.9,92.201,-31.4,0.883,5076.2,yes
35,1,1,2,1,1,1,2,497,2,0,0,1,1.4,94.465,-41.8,4.864,5228.1,no
27,1,2,3,1,1,1,1,134,1,3,1,3,-1.8,92.893,-46.2,1.266,5099.1,no
34,1,1,2,1,1,1,1,481,1,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
36,1,1,2,1,1,2,1,217,1,0,0,1,-0.1,93.2,-42,4.12,5195.8,no
28,1,1,2,0,1,1,2,140,1,0,0,1,1.1,93.994,-36.4,4.86,5191,no
32,1,1,3,1,2,2,2,175,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
49,1,3,2,0,1,1,1,1065,3,0,0,1,1.4,93.918,-42.7,4.962,5228.1,yes
55,1,1,2,1,2,2,1,430,2,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
50,1,1,2,1,2,1,1,229,1,0,1,2,-3,92.713,-33,0.717,5023.5,yes
37,1,2,3,1,1,1,1,51,4,0,0,1,-1.8,92.893,-46.2,1.334,5099.1,no
35,1,3,2,1,0,0,2,276,3,0,0,1,1.4,94.465,-41.8,4.96,5228.1,no
58,0,1,2,1,2,1,1,154,1,0,1,2,-3,92.713,-33,0.72,5023.5,yes
32,1,1,3,1,1,1,1,95,5,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
35,3,2,2,0,2,2,2,145,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
35,1,2,4,1,2,1,1,213,4,0,0,1,-1.8,92.893,-46.2,1.244,5099.1,no
26,1,2,2,0,1,1,1,136,3,0,0,1,-1.8,92.893,-46.2,1.266,5099.1,no
47,1,1,4,1,2,1,1,225,4,0,1,2,-1.8,93.075,-47.1,1.423,5099.1,no
29,1,2,2,1,1,1,1,68,1,0,0,1,-1.8,92.893,-46.2,1.281,5099.1,no
37,1,2,2,1,2,1,1,222,1,2,1,3,-1.8,92.893,-46.2,1.266,5099.1,no
32,1,2,2,1,1,1,2,239,11,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
46,1,1,2,1,2,1,1,181,2,0,0,1,1.4,93.918,-42.7,4.96,5228.1,no
36,1,1,2,1,1,2,2,166,5,0,0,1,1.1,93.994,-36.4,4.859,5191,no
35,1,1,3,1,1,1,1,121,4,0,0,1,-2.9,92.963,-40.8,1.26,5076.2,yes
31,1,1,3,1,2,1,1,242,2,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
29,1,2,3,1,1,1,1,716,2,0,0,1,1.4,93.444,-36.1,4.965,5228.1,yes
46,1,1,2,0,1,1,1,550,2,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
85,1,3,2,0,2,1,2,181,2,0,0,1,-3.4,92.431,-26.9,0.739,5017.5,no
29,1,2,2,1,1,1,1,20,1,0,0,1,-1.8,92.893,-46.2,1.266,5099.1,no
31,1,2,3,1,2,1,1,165,2,0,0,1,-1.8,92.893,-46.2,1.266,5099.1,no
34,1,1,2,1,2,1,1,54,1,0,0,1,1.4,93.918,-42.7,4.958,5228.1,no
29,1,2,4,1,2,2,1,215,1,0,0,1,-0.1,93.2,-42,4.021,5195.8,no
46,1,2,3,1,2,2,1,62,7,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
29,1,3,2,1,1,1,1,760,1,0,0,1,-1.8,92.893,-46.2,1.25,5099.1,yes
54,1,2,2,1,1,1,2,253,3,0,0,1,1.1,93.994,-36.4,4.86,5191,no
26,1,2,3,1,2,1,1,112,5,0,0,1,-1.1,94.767,-50.8,1.039,4963.6,no
27,1,1,4,1,2,1,1,143,1,0,0,1,-1.8,92.893,-46.2,1.266,5099.1,no
57,1,1,2,0,2,1,1,10,5,0,1,2,-1.8,92.893,-46.2,1.25,5099.1,no
32,1,2,3,1,2,1,1,158,5,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
35,1,1,2,1,2,1,2,87,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
32,1,2,2,1,0,0,1,77,2,0,0,1,-0.1,93.2,-42,4.12,5195.8,no
59,3,1,2,1,1,1,1,551,4,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
29,1,1,2,1,2,1,1,193,1,0,0,1,-1.8,92.893,-46.2,1.327,5099.1,no
37,1,1,2,1,1,2,2,155,1,0,0,1,1.1,93.994,-36.4,4.86,5191,no
40,1,1,2,0,1,1,2,675,5,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
55,1,1,4,1,2,2,1,482,1,0,0,1,1.4,93.444,-36.1,4.968,5228.1,no
33,1,2,3,0,2,1,1,46,3,0,0,1,1.4,93.444,-36.1,4.967,5228.1,no
36,1,2,2,1,1,1,1,193,3,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,no
59,1,1,2,1,1,1,2,204,4,0,0,1,1.4,94.465,-41.8,4.96,5228.1,no
34,1,2,2,1,1,1,1,484,3,0,0,1,-1.8,92.893,-46.2,1.266,5099.1,no
30,1,1,4,1,1,1,1,34,2,0,1,2,-1.8,92.893,-46.2,1.291,5099.1,no
29,1,1,2,1,1,1,1,48,7,0,0,1,1.4,93.918,-42.7,4.958,5228.1,no
34,1,2,2,1,1,1,1,281,2,0,1,2,-1.8,92.893,-46.2,1.299,5099.1,no
47,1,2,2,0,2,1,2,162,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
41,1,1,2,1,2,1,2,89,2,0,0,1,1.4,93.918,-42.7,4.959,5228.1,no
30,1,2,3,1,2,1,1,107,1,0,0,1,-2.9,92.963,-40.8,1.26,5076.2,no
33,1,1,2,0,2,1,1,68,1,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
33,2,2,0,1,1,1,1,211,6,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
33,1,1,2,1,0,0,1,333,1,0,1,2,-1.8,92.893,-46.2,1.25,5099.1,no
59,3,1,2,1,2,2,1,265,1,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
29,1,1,2,1,2,1,2,94,3,0,0,1,1.1,93.994,-36.4,4.857,5191,no
36,1,1,2,1,1,1,2,369,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
41,1,2,0,0,2,1,1,464,2,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,no
55,1,1,2,0,1,1,2,362,1,0,0,1,1.4,94.465,-41.8,4.865,5228.1,no
39,1,1,4,1,2,1,1,997,2,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
48,1,1,2,1,1,1,1,69,6,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
56,1,1,3,1,2,1,1,177,5,0,0,1,1.4,93.918,-42.7,4.957,5228.1,no
63,1,1,0,1,2,1,1,173,1,0,0,1,-2.9,92.201,-31.4,0.838,5076.2,no
50,1,1,2,0,1,1,1,287,1,0,0,1,-1.8,92.893,-46.2,1.266,5099.1,no
42,1,1,2,0,2,1,2,454,3,0,0,1,1.1,93.994,-36.4,4.857,5191,no
43,2,1,3,0,1,1,2,114,1,0,0,1,1.4,94.465,-41.8,4.865,5228.1,no
32,1,1,3,1,2,2,1,51,1,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
28,1,2,2,1,1,1,1,218,1,0,0,1,-1.8,93.075,-47.1,1.392,5099.1,no
26,1,1,4,1,2,1,1,649,2,0,0,1,-1.8,92.893,-46.2,1.266,5099.1,no
24,1,2,2,0,2,1,1,470,1,0,0,1,1.4,93.918,-42.7,4.958,5228.1,no
38,1,3,0,1,1,1,2,278,1,0,0,1,1.4,94.465,-41.8,4.967,5228.1,no
30,1,1,2,0,2,1,1,175,1,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
29,1,2,2,1,2,1,1,13,9,0,1,2,-1.8,92.893,-46.2,1.25,5099.1,no
56,1,1,3,1,1,1,1,442,2,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
36,1,2,2,1,2,2,2,762,3,0,0,1,1.4,94.465,-41.8,4.955,5228.1,yes
33,1,1,2,0,2,1,1,88,4,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
47,1,1,0,1,1,1,2,262,2,0,0,1,1.1,93.994,-36.4,4.856,5191,no
50,1,1,2,0,1,1,2,287,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
41,1,1,2,1,1,1,2,335,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
54,1,3,0,1,1,2,1,461,2,0,1,2,-1.8,93.075,-47.1,1.41,5099.1,no
32,1,1,2,1,0,0,2,108,3,0,0,1,-1.8,93.075,-47.1,1.479,5099.1,no
38,1,2,3,1,1,1,2,189,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
34,1,2,2,1,2,2,1,201,2,6,1,3,-0.1,93.2,-42,4.12,5195.8,no
34,1,1,2,1,1,1,1,192,3,0,0,1,-1.8,92.893,-46.2,1.291,5099.1,no
55,1,1,0,1,2,2,1,591,3,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
31,1,1,3,1,1,1,1,201,2,0,0,1,1.4,93.444,-36.1,4.966,5228.1,no
43,1,1,4,1,2,1,2,225,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
59,2,1,2,0,2,1,1,458,9,0,0,1,1.4,93.918,-42.7,4.962,5228.1,yes
53,1,1,3,1,0,0,1,758,2,0,2,2,-1.8,93.749,-34.6,0.64,5008.7,yes
56,2,1,4,1,1,1,1,1551,1,0,2,2,-3.4,92.379,-29.8,0.762,5017.5,no
32,1,1,2,0,2,1,2,258,1,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
36,1,1,2,0,2,1,1,159,3,0,0,1,1.4,93.918,-42.7,4.958,5228.1,no
42,1,1,2,1,1,1,2,92,5,0,0,1,1.1,93.994,-36.4,4.857,5191,no
29,1,1,3,1,2,1,1,209,2,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
33,1,1,2,0,1,1,1,117,6,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
56,1,1,0,1,1,1,2,49,2,0,0,1,1.4,94.465,-41.8,4.967,5228.1,no
31,1,3,2,1,2,1,2,168,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
34,1,1,2,1,2,1,1,228,3,0,0,1,-0.1,93.2,-42,4.12,5195.8,no
33,1,1,2,1,2,1,2,78,7,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
23,1,2,2,1,1,2,1,9,6,0,0,1,-1.8,92.893,-46.2,1.266,5099.1,no
26,1,2,2,0,2,2,2,11,3,0,0,1,1.4,93.918,-42.7,4.957,5228.1,no
55,1,1,3,1,1,1,1,106,6,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
47,1,3,2,1,2,1,2,60,6,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
36,1,1,4,0,2,1,2,324,5,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
33,1,1,2,0,2,2,2,369,2,0,0,1,1.1,93.994,-36.4,4.855,5191,no
60,3,1,2,0,2,1,2,557,2,0,0,1,1.1,93.994,-36.4,4.857,5191,no
49,1,1,3,1,2,1,2,142,2,0,0,1,1.1,93.994,-36.4,4.864,5191,no
35,1,1,2,0,0,0,2,35,1,0,0,1,1.1,93.994,-36.4,4.859,5191,no
47,1,3,2,1,1,1,1,480,1,0,0,1,1.4,93.918,-42.7,4.96,5228.1,no
30,1,2,2,1,1,1,2,207,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
27,1,2,2,1,1,2,2,869,2,0,0,1,1.4,94.465,-41.8,4.866,5228.1,no
36,1,2,2,1,1,1,1,259,1,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
46,1,3,2,1,1,1,1,222,3,0,0,1,-1.8,92.893,-46.2,1.299,5099.1,no
30,1,3,2,1,1,2,1,149,1,0,1,2,-1.8,92.893,-46.2,1.327,5099.1,no
88,3,3,2,1,2,2,1,82,2,0,0,1,-1.8,92.843,-50,1.663,5099.1,no
45,1,3,2,0,1,1,2,166,12,0,0,1,1.1,93.994,-36.4,4.857,5191,no
30,1,1,3,1,2,2,1,82,6,0,0,1,-1.8,93.075,-47.1,1.483,5099.1,no
43,1,2,2,1,2,1,2,461,2,0,0,1,1.4,94.465,-41.8,4.967,5228.1,no
48,3,1,2,0,2,2,2,27,17,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
56,2,3,3,0,2,1,2,98,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
42,1,2,2,0,2,1,2,617,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
30,1,2,3,1,2,2,1,63,1,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
56,1,3,2,0,2,1,2,77,5,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
35,1,1,2,1,0,0,1,61,2,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
39,1,2,2,0,1,1,2,206,1,0,0,1,1.1,93.994,-36.4,4.86,5191,no
49,2,1,2,1,2,1,2,96,1,0,0,1,-1.8,92.893,-46.2,1.354,5099.1,no
30,1,1,3,1,2,1,1,129,2,0,1,2,-1.8,92.893,-46.2,1.313,5099.1,no
39,1,1,3,1,1,1,2,979,9,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
32,1,2,3,1,2,1,2,119,2,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
59,1,3,2,0,1,2,1,630,3,0,0,1,1.4,93.918,-42.7,4.962,5228.1,yes
38,1,1,2,1,0,0,1,234,1,0,0,1,1.4,93.444,-36.1,4.966,5228.1,no
49,1,1,4,1,2,1,1,354,1,0,0,1,1.4,93.918,-42.7,4.957,5228.1,no
28,1,1,2,1,0,0,1,502,3,0,0,1,1.4,93.918,-42.7,4.961,5228.1,no
39,1,1,2,1,2,1,1,451,4,3,1,3,-1.8,92.893,-46.2,1.291,5099.1,no
37,1,1,2,1,0,0,1,93,1,0,0,1,-3.4,92.431,-26.9,0.73,5017.5,no
51,1,1,2,1,2,1,2,250,3,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
31,1,1,2,0,1,2,2,241,1,0,0,1,1.1,93.994,-36.4,4.859,5191,no
59,1,3,2,1,2,1,1,142,1,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
46,1,3,3,1,2,1,2,304,2,0,0,1,1.1,93.994,-36.4,4.857,5191,no
36,1,1,2,0,1,1,2,296,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
28,1,2,3,1,1,1,2,651,5,0,0,1,1.4,94.465,-41.8,4.958,5228.1,yes
31,1,1,3,1,2,1,2,102,4,0,0,1,1.1,93.994,-36.4,4.86,5191,no
26,1,2,2,1,2,1,2,188,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
36,1,2,2,0,2,1,1,221,8,0,0,1,1.4,93.918,-42.7,4.96,5228.1,no
50,1,1,3,1,2,1,1,57,3,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
41,2,1,2,1,2,1,1,263,1,0,0,1,-1.8,93.075,-47.1,1.466,5099.1,no
50,1,1,4,1,1,1,1,73,7,0,0,1,1.4,93.918,-42.7,4.968,5228.1,no
32,1,2,2,1,1,2,1,204,3,0,0,1,-1.8,92.893,-46.2,1.281,5099.1,no
56,1,1,3,1,1,1,1,83,3,0,1,2,-1.8,93.075,-47.1,1.405,5099.1,no
42,1,1,2,1,2,1,1,111,1,0,0,1,-1.8,92.893,-46.2,1.344,5099.1,no
38,1,1,4,0,1,1,2,407,2,0,0,1,1.1,93.994,-36.4,4.857,5191,no
36,1,2,3,1,1,1,2,12,5,0,0,1,-1.8,92.893,-46.2,1.244,5099.1,no
45,1,1,2,1,2,1,2,134,8,0,0,1,1.4,94.465,-41.8,4.865,5228.1,no
52,3,1,2,0,0,0,1,143,4,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
55,1,1,3,1,1,1,2,126,1,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
38,1,2,3,1,1,1,2,238,1,0,0,1,1.1,93.994,-36.4,4.855,5191,no
71,3,1,2,1,2,2,1,120,1,6,1,3,-3.4,92.431,-26.9,0.728,5017.5,no
22,1,2,2,1,1,1,2,91,1,0,0,1,1.1,93.994,-36.4,4.858,5191,no
30,1,2,3,1,1,1,1,331,2,0,0,1,-0.1,93.2,-42,4.021,5195.8,yes
78,3,1,2,1,2,1,1,754,2,3,2,2,-1.8,92.893,-46.2,1.264,5099.1,no
30,1,3,3,1,2,1,1,589,1,0,0,1,-0.1,93.2,-42,4.12,5195.8,no
51,1,1,2,1,2,1,1,89,2,0,0,1,-1.8,93.075,-47.1,1.372,5099.1,no
35,1,3,3,1,0,0,1,123,3,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
26,2,2,0,1,2,1,1,92,2,0,0,1,-3.4,92.649,-30.1,0.716,5017.5,no
34,1,1,2,1,1,1,2,9,14,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
49,1,1,3,1,2,1,1,87,1,0,0,1,1.4,93.444,-36.1,4.968,5228.1,no
50,1,3,2,1,1,1,1,150,5,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
51,1,1,3,1,1,1,2,98,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
57,3,1,3,1,2,1,1,187,1,0,1,2,-2.9,92.201,-31.4,0.834,5076.2,no
33,1,3,3,1,2,1,1,76,2,0,0,1,-0.1,93.2,-42,4.191,5195.8,no
35,1,1,3,1,1,1,2,41,3,0,0,1,1.1,93.994,-36.4,4.856,5191,no
37,1,2,2,1,1,1,1,609,2,7,3,3,-1.7,94.215,-40.3,0.782,4991.6,yes
39,1,2,3,1,2,1,1,514,1,0,0,1,-0.1,93.2,-42,4.12,5195.8,no
39,1,1,2,1,1,1,2,919,2,0,0,1,1.1,93.994,-36.4,4.856,5191,no
20,2,2,2,1,1,1,1,187,2,0,0,1,-3.4,92.649,-30.1,0.715,5017.5,no
55,1,1,4,0,2,1,2,530,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
27,2,2,4,1,1,1,2,72,1,0,0,1,-0.1,93.2,-42,4.245,5195.8,no
33,1,1,2,1,1,1,1,595,2,0,0,1,1.4,93.918,-42.7,4.957,5228.1,no
24,1,1,2,0,2,1,2,226,1,0,0,1,1.1,93.994,-36.4,4.855,5191,no
39,1,1,3,1,1,1,1,168,1,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
55,1,1,2,1,2,2,1,142,3,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
35,0,1,2,1,1,1,2,108,2,0,0,1,1.1,93.994,-36.4,4.855,5191,no
55,3,3,2,0,1,1,1,526,4,0,1,2,-1.8,92.893,-46.2,1.281,5099.1,yes
42,1,1,2,1,1,1,2,83,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
50,1,3,3,1,1,1,1,59,4,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
39,1,1,3,1,2,1,1,53,1,0,0,1,-1.8,92.893,-46.2,1.313,5099.1,no
40,1,2,2,1,1,1,1,197,1,0,0,1,-1.8,92.893,-46.2,1.334,5099.1,no
51,1,2,2,0,1,1,2,329,3,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
59,3,0,3,0,1,1,2,253,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
54,1,1,2,1,1,1,1,58,3,0,2,2,-1.8,93.075,-47.1,1.405,5099.1,no
42,1,1,3,0,2,1,1,109,5,0,0,1,1.4,93.444,-36.1,4.968,5228.1,no
33,1,3,4,1,2,2,1,679,1,0,0,1,1.4,93.444,-36.1,4.97,5228.1,no
26,1,2,2,1,2,2,2,68,6,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
27,1,1,3,1,1,1,1,54,1,0,0,1,-1.8,93.075,-47.1,1.392,5099.1,no
30,1,2,2,1,2,1,1,230,1,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
42,1,1,2,0,2,1,1,77,3,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
53,2,1,3,1,0,0,1,126,1,0,0,1,-0.1,93.2,-42,4.191,5195.8,no
36,1,1,3,1,0,0,1,331,1,6,4,2,-1.1,94.199,-37.5,0.876,4963.6,yes
29,1,2,3,1,2,1,1,139,2,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
45,1,1,4,1,0,0,1,133,3,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
35,1,2,2,1,1,1,1,102,5,0,0,1,1.4,93.918,-42.7,4.962,5228.1,no
33,1,1,2,0,2,1,1,494,1,0,0,1,-1.8,92.843,-50,1.51,5099.1,no
38,1,1,3,1,2,1,1,19,11,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
29,1,1,2,1,1,2,2,168,3,0,0,1,1.1,93.994,-36.4,4.859,5191,no
32,1,1,2,1,2,2,2,24,1,0,2,2,-1.8,93.075,-47.1,1.405,5099.1,no
34,1,1,4,1,0,0,1,35,3,0,0,1,-1.8,92.893,-46.2,1.327,5099.1,no
36,1,1,2,1,2,1,1,234,1,0,0,1,-0.2,92.756,-45.9,3.329,5176.3,no
51,1,1,3,1,1,1,2,16,17,0,0,1,1.4,94.465,-41.8,4.962,5228.1,no
34,1,1,2,1,1,2,2,23,1,0,0,1,1.1,93.994,-36.4,4.86,5191,no
50,1,1,3,1,2,2,1,1353,2,0,0,1,-3.4,92.379,-29.8,0.749,5017.5,no
54,1,1,2,0,1,1,1,65,6,0,0,1,1.4,93.444,-36.1,4.963,5228.1,no
53,1,1,3,1,1,1,1,88,4,0,0,1,1.4,93.444,-36.1,4.962,5228.1,no
52,1,1,2,1,1,1,1,57,1,0,0,1,-1.8,92.893,-46.2,1.344,5099.1,no
71,3,1,2,1,1,1,1,363,1,0,0,1,-1.1,94.199,-37.5,0.879,4963.6,yes
52,3,1,3,1,2,2,2,215,3,0,0,1,-0.1,93.2,-42,4.191,5195.8,no
53,1,1,4,1,1,1,2,332,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
36,1,2,3,1,2,1,1,287,2,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
43,1,1,2,1,2,1,2,67,1,0,0,1,1.1,93.994,-36.4,4.855,5191,no
31,1,2,4,1,1,1,1,122,2,0,0,1,1.4,93.444,-36.1,4.965,5228.1,no
58,1,2,3,1,1,1,2,1234,3,0,0,1,1.1,93.994,-36.4,4.857,5191,yes
46,1,1,3,1,1,1,1,124,3,0,0,1,1.4,93.918,-42.7,4.968,5228.1,no
38,1,1,2,0,1,1,1,456,1,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
34,1,1,3,1,1,1,1,329,1,0,0,1,-1.8,92.893,-46.2,1.281,5099.1,no
37,1,1,2,0,2,1,2,58,3,0,0,1,-1.8,92.893,-46.2,1.299,5099.1,no
40,1,2,3,1,1,2,1,54,4,0,0,1,-2.9,92.963,-40.8,1.244,5076.2,no
42,1,3,2,1,1,1,2,256,1,0,0,1,1.4,94.465,-41.8,4.961,5228.1,no
40,1,2,2,1,1,1,1,85,1,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
27,2,1,2,1,2,1,2,23,13,0,0,1,1.4,94.465,-41.8,4.959,5228.1,no
57,0,1,0,0,2,1,2,48,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
45,1,1,2,0,2,1,1,79,1,0,1,2,-1.8,93.075,-47.1,1.405,5099.1,no
46,1,3,3,1,2,2,1,184,2,0,1,2,-0.1,93.2,-42,4.12,5195.8,no
47,1,1,3,1,2,2,1,129,3,0,2,2,-1.7,94.215,-40.3,0.896,4991.6,no
56,3,1,2,0,1,1,1,687,2,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
32,1,1,2,1,2,1,2,314,1,0,0,1,1.1,93.994,-36.4,4.857,5191,no
54,1,1,0,1,1,1,2,192,1,0,0,1,1.1,93.994,-36.4,4.856,5191,no
58,1,1,2,1,1,1,1,155,5,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
30,1,1,3,1,2,1,1,123,1,0,0,1,1.4,93.444,-36.1,4.964,5228.1,no
39,1,1,2,0,1,2,1,122,1,0,0,1,1.4,93.918,-42.7,4.963,5228.1,no
41,1,1,2,0,2,1,1,255,2,0,0,1,-0.1,93.2,-42,4.076,5195.8,no
