Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,RainToday,RainTomorrow
7/25/2016,Newcastle,9.8,17.2,0,NA,NA,NA,NA,No,No
7/26/2016,Newcastle,10.9,18.8,0,NA,NA,NA,NA,No,No
7/27/2016,Newcastle,11.6,19.3,0,NA,NA,NA,NA,No,No
7/28/2016,Newcastle,8.8,19.4,0,NA,NA,NA,NA,No,No
7/29/2016,Newcastle,7.4,NA,0,NA,NA,NA,NA,No,No
7/30/2016,Newcastle,NA,19.4,0,NA,NA,NA,NA,No,No
7/31/2016,Newcastle,NA,20.2,0,NA,NA,NA,NA,No,No
8/1/2016,Newcastle,11.4,19.8,0,NA,NA,NA,NA,No,No
8/2/2016,Newcastle,11.5,18.6,0,NA,NA,NA,NA,No,Yes
8/3/2016,Newcastle,NA,16.8,10.8,NA,NA,NA,NA,Yes,Yes
8/4/2016,Newcastle,12.8,17.2,12.6,NA,NA,NA,NA,Yes,Yes
8/5/2016,Newcastle,11,15.8,7.6,NA,NA,NA,NA,Yes,Yes
8/6/2016,Newcastle,11,15.7,1.2,NA,NA,NA,NA,Yes,Yes
8/7/2016,Newcastle,10.9,17.8,2.2,NA,NA,NA,NA,Yes,No
8/8/2016,Newcastle,10,19,0.8,NA,NA,NA,NA,No,No
8/9/2016,Newcastle,9,20.6,0.2,NA,NA,NA,NA,No,No
8/10/2016,Newcastle,NA,25.2,0,NA,NA,NA,NA,No,No
8/11/2016,Newcastle,12.5,20.6,0.5,NA,NA,NA,NA,No,No
8/12/2016,Newcastle,6.2,18.8,0,NA,NA,NA,NA,No,No
8/13/2016,Newcastle,8.1,20.5,0,NA,NA,NA,NA,No,No
8/14/2016,Newcastle,NA,20,0,NA,NA,NA,NA,No,No
8/15/2016,Newcastle,NA,20.8,0,NA,NA,NA,NA,No,No
8/16/2016,Newcastle,10.5,22.8,0,NA,NA,NA,NA,No,No
8/17/2016,Newcastle,7.8,23.7,0,NA,NA,NA,NA,No,No
8/18/2016,Newcastle,8.2,23.2,0,NA,NA,NA,NA,No,No
8/19/2016,Newcastle,7.8,24.2,0,NA,NA,NA,NA,No,No
8/20/2016,Newcastle,12.5,19.3,0,NA,NA,NA,NA,No,No
8/21/2016,Newcastle,6.2,18.7,0,NA,NA,NA,NA,No,No
8/22/2016,Newcastle,4.6,13.7,0,NA,NA,NA,NA,No,Yes
8/23/2016,Newcastle,8,17.8,3.4,NA,NA,NA,NA,Yes,No
8/24/2016,Newcastle,11.7,16,1,NA,NA,NA,NA,No,Yes
8/25/2016,Newcastle,9.6,17.6,3,NA,NA,NA,NA,Yes,Yes
8/26/2016,Newcastle,4.8,17,3.2,NA,NA,NA,NA,Yes,Yes
8/27/2016,Newcastle,8.2,18.8,5.2,NA,NA,NA,NA,Yes,No
8/28/2016,Newcastle,6,20.6,0.2,NA,NA,NA,NA,No,No
8/29/2016,Newcastle,5.2,20.8,0,NA,NA,NA,NA,No,No
8/30/2016,Newcastle,9.3,22.2,0,NA,NA,NA,NA,No,No
8/31/2016,Newcastle,13.8,20.7,0,NA,NA,NA,NA,No,No
9/1/2016,Newcastle,11.9,NA,0.4,NA,NA,NA,NA,No,Yes
9/2/2016,Newcastle,15,17.4,8.4,NA,NA,NA,NA,Yes,Yes
9/3/2016,Newcastle,14.6,20.2,4.8,NA,NA,NA,NA,Yes,No
9/4/2016,Newcastle,9.8,20.2,0,NA,NA,NA,NA,No,No
9/5/2016,Newcastle,6.6,21.2,0,NA,NA,NA,NA,No,No
9/6/2016,Newcastle,7.4,23.3,0,NA,NA,NA,NA,No,No
9/7/2016,Newcastle,9.1,22.5,0,NA,NA,NA,NA,No,No
9/8/2016,Newcastle,14.2,23.5,0.2,NA,NA,NA,NA,No,No
9/9/2016,Newcastle,13,26,0,NA,NA,NA,NA,No,Yes
9/10/2016,Newcastle,13.1,NA,3,NA,NA,NA,NA,Yes,No
9/11/2016,Newcastle,NA,22.2,0,NA,NA,NA,NA,No,No
9/12/2016,Newcastle,7.8,20.7,0,NA,NA,NA,NA,No,No
9/13/2016,Newcastle,13.1,21.5,0,NA,NA,NA,NA,No,Yes
9/14/2016,Newcastle,15.4,23.2,9,NA,NA,NA,NA,Yes,No
9/15/2016,Newcastle,14,22.2,1,NA,NA,NA,NA,No,No
9/16/2016,Newcastle,11,22.8,1,NA,NA,NA,NA,No,No
9/17/2016,Newcastle,NA,21.8,0,NA,NA,NA,NA,No,No
9/18/2016,Newcastle,13.8,18.3,0,NA,NA,NA,NA,No,Yes
9/19/2016,Newcastle,12.4,22.2,15,NA,NA,NA,NA,Yes,No
9/20/2016,Newcastle,8,20.2,0,NA,NA,NA,NA,No,No
9/21/2016,Newcastle,12.4,19.2,0.4,NA,NA,NA,NA,No,Yes
9/22/2016,Newcastle,12,21.5,6,NA,NA,NA,NA,Yes,No
9/23/2016,Newcastle,13.3,21.8,0,NA,NA,NA,NA,No,No
9/24/2016,Newcastle,11.3,23,0,NA,NA,NA,NA,No,Yes
9/25/2016,Newcastle,13.2,23.2,4,NA,NA,NA,NA,Yes,No
9/26/2016,Newcastle,10.4,22.8,0.4,NA,NA,NA,NA,No,No
9/27/2016,Newcastle,8.5,25.2,0,NA,NA,NA,NA,No,No
9/28/2016,Newcastle,7.2,20.8,0,NA,NA,NA,NA,No,No
9/29/2016,Newcastle,11,22.3,0,NA,NA,NA,NA,No,Yes
9/30/2016,Newcastle,8.8,20.9,2.4,NA,NA,NA,NA,Yes,No
10/1/2016,Newcastle,12.9,22,0,NA,NA,NA,NA,No,No
10/2/2016,Newcastle,9.5,26.8,0,NA,NA,NA,NA,No,No
10/3/2016,Newcastle,14.6,25.6,0,NA,NA,NA,NA,No,No
10/4/2016,Newcastle,12.2,23,0,NA,NA,NA,NA,No,No
10/5/2016,Newcastle,12.4,24.5,0,NA,NA,NA,NA,No,No
10/6/2016,Newcastle,12.4,28.7,0,NA,NA,NA,NA,No,No
10/7/2016,Newcastle,15,29.5,0,NA,NA,NA,NA,No,No
10/8/2016,Newcastle,17,25.8,0,NA,NA,NA,NA,No,No
10/10/2016,Newcastle,NA,32.2,NA,NA,NA,NA,NA,NA,Yes
10/11/2016,Newcastle,10.5,22.2,9.8,NA,NA,NA,NA,Yes,No
10/12/2016,Newcastle,6.8,22.5,0,NA,NA,NA,NA,No,Yes
10/13/2016,Newcastle,11.4,16.4,11.8,NA,NA,NA,NA,Yes,No
10/14/2016,Newcastle,9,20,0,NA,NA,NA,NA,No,No
10/15/2016,Newcastle,7.4,24.5,0,NA,NA,NA,NA,No,No
10/16/2016,Newcastle,10,29,0,NA,NA,NA,NA,No,No
10/17/2016,Newcastle,16.9,22.5,0,NA,NA,NA,NA,No,Yes
10/18/2016,Newcastle,9.3,24.6,4.6,NA,NA,NA,NA,Yes,No
10/19/2016,Newcastle,10.8,22.8,0,NA,NA,NA,NA,No,No
10/20/2016,Newcastle,15.5,22.8,0,NA,NA,NA,NA,No,No
10/21/2016,Newcastle,13.8,27.5,0,NA,NA,NA,NA,No,Yes
10/22/2016,Newcastle,17.2,NA,16.4,NA,NA,NA,NA,Yes,Yes
10/23/2016,Newcastle,8,18.5,7,NA,NA,NA,NA,Yes,No
10/24/2016,Newcastle,10.3,20.5,0,NA,NA,NA,NA,No,No
10/25/2016,Newcastle,8.4,27.2,0,NA,NA,NA,NA,No,No
10/26/2016,Newcastle,12,28.2,0,NA,NA,NA,NA,No,No
10/27/2016,Newcastle,15.5,23.8,0,NA,NA,NA,NA,No,Yes
10/28/2016,Newcastle,14.8,20,1.4,NA,NA,NA,NA,Yes,Yes
10/29/2016,Newcastle,15.8,26,1.6,NA,NA,NA,NA,Yes,No
10/30/2016,Newcastle,16,30.2,0,NA,NA,NA,NA,No,No
10/31/2016,Newcastle,18.4,23.2,0,NA,NA,NA,NA,No,No
11/1/2016,Newcastle,11.8,22,0,NA,NA,NA,NA,No,No
11/2/2016,Newcastle,10.2,23.8,0,NA,NA,NA,NA,No,No
11/3/2016,Newcastle,10.5,25.8,0,NA,NA,NA,NA,No,No
11/4/2016,Newcastle,14.6,30.8,0,NA,NA,NA,NA,No,No
11/5/2016,Newcastle,15.4,31,0,NA,NA,NA,NA,No,No
11/6/2016,Newcastle,13.6,27.7,0,NA,NA,NA,NA,No,No
11/7/2016,Newcastle,11,33.2,0,NA,NA,NA,NA,No,No
11/8/2016,Newcastle,14.8,32.2,0,NA,NA,NA,NA,No,Yes
11/9/2016,Newcastle,18.4,23.5,3,NA,NA,NA,NA,Yes,Yes
11/10/2016,Newcastle,15.6,25.5,15.4,NA,NA,NA,NA,Yes,No
11/11/2016,Newcastle,17,25.4,0,NA,NA,NA,NA,No,Yes
11/12/2016,Newcastle,18.8,31.5,29,NA,NA,NA,NA,Yes,No
11/13/2016,Newcastle,18.7,32.2,0,NA,NA,NA,NA,No,No
11/14/2016,Newcastle,15,24.7,0,NA,NA,NA,NA,No,Yes
11/15/2016,Newcastle,17.8,22.2,3,NA,NA,NA,NA,Yes,No
11/16/2016,Newcastle,12.1,24.9,0.2,NA,NA,NA,NA,No,No
11/17/2016,Newcastle,16.5,24,0,NA,NA,NA,NA,No,No
11/18/2016,Newcastle,13.5,33.7,0,NA,NA,NA,NA,No,No
11/19/2016,Newcastle,18.2,25,0,NA,NA,NA,NA,No,No
11/20/2016,Newcastle,17.4,27.2,0,NA,NA,NA,NA,No,No
11/21/2016,Newcastle,19,32.2,0,NA,NA,NA,NA,No,No
11/22/2016,Newcastle,17.6,33.8,0,NA,NA,NA,NA,No,No
11/23/2016,Newcastle,17.2,34,0,NA,NA,NA,NA,No,No
11/24/2016,Newcastle,15.2,22.3,0,NA,NA,NA,NA,No,No
11/25/2016,Newcastle,12,26.7,0,NA,NA,NA,NA,No,No
11/26/2016,Newcastle,14.5,25.2,0,NA,NA,NA,NA,No,No
11/27/2016,Newcastle,17.8,26.3,0,NA,NA,NA,NA,No,No
11/28/2016,Newcastle,19.3,30.3,0,NA,NA,NA,NA,No,No
11/29/2016,Newcastle,19.4,26.2,0,NA,NA,NA,NA,No,No
11/30/2016,Newcastle,17.6,26.3,0.2,NA,NA,NA,NA,No,No
12/1/2016,Newcastle,14.8,31.5,0,NA,NA,NA,NA,No,No
12/2/2016,Newcastle,15.4,35,0.2,NA,NA,NA,NA,No,No
12/3/2016,Newcastle,21,25.5,0,NA,NA,NA,NA,No,No
12/4/2016,Newcastle,19.2,28.7,0,NA,NA,NA,NA,No,No
12/6/2016,Newcastle,NA,26.8,NA,NA,NA,NA,NA,NA,Yes
12/7/2016,Newcastle,18,25,12.4,NA,NA,NA,NA,Yes,No
12/8/2016,Newcastle,18,32.2,0.2,NA,NA,NA,NA,No,Yes
12/9/2016,Newcastle,18.2,28.5,3,NA,NA,NA,NA,Yes,No
12/10/2016,Newcastle,17.5,25,0,NA,NA,NA,NA,No,No
12/11/2016,Newcastle,16.6,30,0,NA,NA,NA,NA,No,No
12/12/2016,Newcastle,18.7,31.5,0,NA,NA,NA,NA,No,No
12/13/2016,Newcastle,18.7,37,0,NA,NA,NA,NA,No,No
12/14/2016,Newcastle,22.2,38,0,NA,NA,NA,NA,No,No
12/15/2016,Newcastle,19,20.2,0.4,NA,NA,NA,NA,No,Yes
12/16/2016,Newcastle,17.2,26.2,24.2,NA,NA,NA,NA,Yes,Yes
12/18/2016,Newcastle,NA,23,NA,NA,NA,NA,NA,NA,No
12/19/2016,Newcastle,16.5,24.7,0.2,NA,NA,NA,NA,No,No
12/20/2016,Newcastle,15.2,34.8,0,NA,NA,NA,NA,No,No
12/21/2016,Newcastle,19.8,26,0,NA,NA,NA,NA,No,No
12/22/2016,Newcastle,20.2,25.3,0,NA,NA,NA,NA,No,No
12/23/2016,Newcastle,18,27,0,NA,NA,NA,NA,No,No
12/25/2016,Newcastle,NA,32,NA,NA,NA,NA,NA,NA,Yes
12/26/2016,Newcastle,18,32.8,3.6,NA,NA,NA,NA,Yes,No
12/27/2016,Newcastle,20.2,32.2,0,NA,NA,NA,NA,No,No
12/28/2016,Newcastle,19.2,35,0,NA,NA,NA,NA,No,No
12/29/2016,Newcastle,21,39.4,0,NA,NA,NA,NA,No,No
12/30/2016,Newcastle,21.5,40.5,0,NA,NA,NA,NA,No,No
12/31/2016,Newcastle,25.5,32.8,0,NA,NA,NA,NA,No,No
1/1/2017,Newcastle,22.8,28,0,NA,NA,NA,NA,No,Yes
1/2/2017,Newcastle,20.5,25.4,29.8,NA,NA,NA,NA,Yes,No
1/3/2017,Newcastle,18.4,25.4,0.2,NA,NA,NA,NA,No,No
1/4/2017,Newcastle,20,26,0,NA,NA,NA,NA,No,Yes
1/5/2017,Newcastle,19.6,27.2,1.4,NA,NA,NA,NA,Yes,Yes
1/6/2017,Newcastle,20,28.6,2,NA,NA,NA,NA,Yes,No
1/7/2017,Newcastle,19.2,29.2,0,NA,NA,NA,NA,No,No
1/8/2017,Newcastle,18,32,0,NA,NA,NA,NA,No,No
1/9/2017,Newcastle,19,33.8,0,NA,NA,NA,NA,No,No
1/10/2017,Newcastle,21.5,35.2,0,NA,NA,NA,NA,No,No
1/11/2017,Newcastle,23.2,41,0,NA,NA,NA,NA,No,No
1/12/2017,Newcastle,23.5,28.2,0,NA,NA,NA,NA,No,No
1/13/2017,Newcastle,22.8,40.8,0,NA,NA,NA,NA,No,No
1/14/2017,Newcastle,26.2,32.5,0,NA,NA,NA,NA,No,No
1/15/2017,Newcastle,NA,NA,0,NA,NA,NA,NA,No,No
1/16/2017,Newcastle,NA,30.7,0,NA,NA,NA,NA,No,No
1/17/2017,Newcastle,19.5,40,0,NA,NA,NA,NA,No,No
1/18/2017,Newcastle,24,41,0,NA,NA,NA,NA,No,No
1/19/2017,Newcastle,19.4,24.5,0.2,NA,NA,NA,NA,No,No
1/20/2017,Newcastle,19.8,29,0,NA,NA,NA,NA,No,Yes
1/21/2017,Newcastle,20,26,10.6,NA,NA,NA,NA,Yes,No
1/22/2017,Newcastle,19.4,29,0,NA,NA,NA,NA,No,No
1/23/2017,Newcastle,19,34.2,0,NA,NA,NA,NA,No,No
1/24/2017,Newcastle,21.8,38.2,0,NA,NA,NA,NA,No,Yes
1/25/2017,Newcastle,19.6,24.2,26.4,NA,NA,NA,NA,Yes,No
1/26/2017,Newcastle,20.4,25.4,0.2,NA,NA,NA,NA,No,Yes
1/27/2017,Newcastle,20.7,28.5,5,NA,NA,NA,NA,Yes,No
1/28/2017,Newcastle,19.4,NA,0,NA,NA,NA,NA,No,No
1/29/2017,Newcastle,NA,32.4,0,NA,NA,NA,NA,No,No
1/30/2017,Newcastle,21.5,40.2,0,NA,NA,NA,NA,No,Yes
1/31/2017,Newcastle,25.1,40.7,2.2,NA,NA,NA,NA,Yes,No
2/1/2017,Newcastle,21.7,28,1,NA,NA,NA,NA,No,No
2/2/2017,Newcastle,22.5,27.8,0.6,NA,NA,NA,NA,No,No
2/3/2017,Newcastle,23,27.8,0,NA,NA,NA,NA,No,No
2/4/2017,Newcastle,23.8,33.2,0,NA,NA,NA,NA,No,No
2/5/2017,Newcastle,23.5,NA,0,NA,NA,NA,NA,No,No
2/6/2017,Newcastle,NA,36.8,0,NA,NA,NA,NA,No,No
2/7/2017,Newcastle,NA,31.2,0,NA,NA,NA,NA,No,No
2/8/2017,Newcastle,22,30,0.2,NA,NA,NA,NA,No,Yes
2/9/2017,Newcastle,21.6,32.7,1.6,NA,NA,NA,NA,Yes,No
2/10/2017,Newcastle,20.8,40,0,NA,NA,NA,NA,No,No
2/11/2017,Newcastle,24.9,43.5,0,NA,NA,NA,NA,No,No
2/12/2017,Newcastle,24.7,34.2,0,NA,NA,NA,NA,No,No
2/13/2017,Newcastle,20.4,27.2,0.8,NA,NA,NA,NA,No,No
2/14/2017,Newcastle,21.2,28,0,NA,NA,NA,NA,No,Yes
2/15/2017,Newcastle,18,28,1.8,NA,NA,NA,NA,Yes,No
2/16/2017,Newcastle,18,34.6,0,NA,NA,NA,NA,No,No
2/17/2017,Newcastle,22.2,37.5,0,NA,NA,NA,NA,No,Yes
2/18/2017,Newcastle,20.4,34.5,2.2,NA,NA,NA,NA,Yes,Yes
2/19/2017,Newcastle,NA,23.5,3.2,NA,NA,NA,NA,Yes,No
2/20/2017,Newcastle,NA,29,0.2,NA,NA,NA,NA,No,No
2/21/2017,Newcastle,NA,29,0,NA,NA,NA,NA,No,No
2/22/2017,Newcastle,21.4,30.7,0,NA,NA,NA,NA,No,No
2/23/2017,Newcastle,20.5,35.7,0,NA,NA,NA,NA,No,No
2/24/2017,Newcastle,20.9,30,0,NA,NA,NA,NA,No,No
2/25/2017,Newcastle,21.5,26,0,NA,NA,NA,NA,No,Yes
2/26/2017,Newcastle,20.2,26.7,19.4,NA,NA,NA,NA,Yes,Yes
2/27/2017,Newcastle,21.3,26.5,7.2,NA,NA,NA,NA,Yes,Yes
2/28/2017,Newcastle,20.2,26,20.7,NA,NA,NA,NA,Yes,Yes
3/1/2017,Newcastle,21.4,27.4,38.6,NA,NA,NA,NA,Yes,No
3/2/2017,Newcastle,20.2,28.2,0.2,NA,NA,NA,NA,No,No
3/3/2017,Newcastle,20.8,26.2,1,NA,NA,NA,NA,No,Yes
3/4/2017,Newcastle,21.4,24,34.6,NA,NA,NA,NA,Yes,Yes
3/5/2017,Newcastle,20.2,26.3,10.4,NA,NA,NA,NA,Yes,No
3/6/2017,Newcastle,18,24.2,0.6,NA,NA,NA,NA,No,No
3/7/2017,Newcastle,17.2,23.5,0,NA,NA,NA,NA,No,Yes
3/8/2017,Newcastle,18,24.6,4.2,NA,NA,NA,NA,Yes,Yes
3/9/2017,Newcastle,18,NA,1.8,NA,NA,NA,NA,Yes,No
3/10/2017,Newcastle,17.2,NA,0.2,NA,NA,NA,NA,No,No
3/11/2017,Newcastle,13.6,25.7,0,NA,NA,NA,NA,No,No
3/12/2017,Newcastle,15.8,29.2,0,NA,NA,NA,NA,No,No
3/13/2017,Newcastle,20,28.5,0,NA,NA,NA,NA,No,No
3/14/2017,Newcastle,22.8,27,0,NA,NA,NA,NA,No,Yes
3/15/2017,Newcastle,20.8,27,8.8,NA,NA,NA,NA,Yes,Yes
3/16/2017,Newcastle,NA,29.5,8.8,NA,NA,NA,NA,Yes,Yes
3/17/2017,Newcastle,19,24.4,6,NA,NA,NA,NA,Yes,Yes
3/18/2017,Newcastle,15.4,26.7,63.4,NA,NA,NA,NA,Yes,Yes
3/19/2017,Newcastle,NA,29,12.8,NA,NA,NA,NA,Yes,Yes
3/20/2017,Newcastle,23,NA,1.2,NA,NA,NA,NA,Yes,No
3/21/2017,Newcastle,22.2,31,0.2,NA,NA,NA,NA,No,No
3/22/2017,Newcastle,22.4,31.8,0.2,NA,NA,NA,NA,No,Yes
3/23/2017,Newcastle,21.2,24.8,7.2,NA,NA,NA,NA,Yes,Yes
3/24/2017,Newcastle,19,NA,7.2,NA,NA,NA,NA,Yes,No
3/25/2017,Newcastle,NA,25.5,0,NA,NA,NA,NA,No,Yes
3/26/2017,Newcastle,18.2,27.2,1.2,NA,NA,NA,NA,Yes,No
3/27/2017,Newcastle,18,29,0,NA,NA,NA,NA,No,No
3/28/2017,Newcastle,20.4,27.2,0,NA,NA,NA,NA,No,No
3/29/2017,Newcastle,22.5,32.2,0,NA,NA,NA,NA,No,No
3/30/2017,Newcastle,23.8,NA,0.4,NA,NA,NA,NA,No,Yes
4/9/2017,Newcastle,NA,28,NA,NA,NA,NA,NA,NA,Yes
4/10/2017,Newcastle,11.7,NA,74.2,NA,NA,NA,NA,Yes,No
4/11/2017,Newcastle,NA,22.5,0.2,NA,NA,NA,NA,No,Yes
4/12/2017,Newcastle,16,23.5,19.6,NA,NA,NA,NA,Yes,Yes
4/13/2017,Newcastle,16.2,NA,4.4,NA,NA,NA,NA,Yes,No
4/14/2017,Newcastle,NA,24.5,0,NA,NA,NA,NA,No,No
4/15/2017,Newcastle,12.6,25,0.2,NA,NA,NA,NA,No,No
4/16/2017,Newcastle,13.6,26.2,0.2,NA,NA,NA,NA,No,No
4/17/2017,Newcastle,14.8,24.2,0,NA,NA,NA,NA,No,No
4/18/2017,Newcastle,13.8,25,0,NA,NA,NA,NA,No,No
4/19/2017,Newcastle,14.8,24.5,0,NA,NA,NA,NA,No,No
4/20/2017,Newcastle,14.6,25.2,0,NA,NA,NA,NA,No,No
4/21/2017,Newcastle,14.6,24.8,0,NA,NA,NA,NA,No,No
4/22/2017,Newcastle,16.6,23.2,0,NA,NA,NA,NA,No,No
4/23/2017,Newcastle,13.2,26.3,0,NA,NA,NA,NA,No,No
4/24/2017,Newcastle,14,25.6,0,NA,NA,NA,NA,No,No
4/25/2017,Newcastle,16.3,NA,0,NA,NA,NA,NA,No,No
4/26/2017,Newcastle,NA,NA,0,NA,NA,NA,NA,No,No
4/27/2017,Newcastle,NA,NA,0,NA,NA,NA,NA,No,Yes
4/28/2017,Newcastle,NA,20.7,7.8,NA,NA,NA,NA,Yes,No
4/29/2017,Newcastle,9.6,23.5,0,NA,NA,NA,NA,No,No
4/30/2017,Newcastle,12.2,22.2,0,NA,NA,NA,NA,No,No
5/1/2017,Newcastle,11.4,23.8,0,NA,NA,NA,NA,No,No
5/2/2017,Newcastle,NA,26.5,0,NA,NA,NA,NA,No,No
5/3/2017,Newcastle,NA,20.2,1,NA,NA,NA,NA,No,Yes
5/4/2017,Newcastle,NA,21.2,3.8,NA,NA,NA,NA,Yes,No
5/5/2017,Newcastle,NA,23.5,0,NA,NA,NA,NA,No,No
5/6/2017,Newcastle,NA,24.2,0,NA,NA,NA,NA,No,No
5/7/2017,Newcastle,NA,23.2,0,NA,NA,NA,NA,No,No
5/8/2017,Newcastle,NA,20,0,NA,NA,NA,NA,No,No
5/9/2017,Newcastle,NA,20,0,NA,NA,NA,NA,No,No
5/10/2017,Newcastle,NA,22,0,NA,NA,NA,NA,No,No
5/11/2017,Newcastle,NA,21.4,0,NA,NA,NA,NA,No,Yes
5/12/2017,Newcastle,NA,NA,1.6,NA,NA,NA,NA,Yes,No
5/13/2017,Newcastle,NA,22,0,NA,NA,NA,NA,No,No
5/14/2017,Newcastle,NA,20.6,0.2,NA,NA,NA,NA,No,Yes
5/15/2017,Newcastle,NA,20.2,2,NA,NA,NA,NA,Yes,No
5/16/2017,Newcastle,NA,21.5,0,NA,NA,NA,NA,No,No
5/17/2017,Newcastle,NA,21.6,0,NA,NA,NA,NA,No,Yes
5/18/2017,Newcastle,NA,23,9,NA,NA,NA,NA,Yes,No
5/19/2017,Newcastle,NA,20.5,0,NA,NA,NA,NA,No,Yes
5/20/2017,Newcastle,16,23,9.6,NA,NA,NA,NA,Yes,No
5/21/2017,Newcastle,10.7,22,0,NA,NA,NA,NA,No,No
5/22/2017,Newcastle,15,21.8,0,NA,NA,NA,NA,No,No
5/23/2017,Newcastle,12.5,22.9,0,NA,NA,NA,NA,No,No
5/24/2017,Newcastle,12.8,23.2,0.8,NA,NA,NA,NA,No,No
5/25/2017,Newcastle,8.5,20.8,0.2,NA,NA,NA,NA,No,No
5/26/2017,Newcastle,7.2,NA,0,NA,NA,NA,NA,No,No
5/27/2017,Newcastle,NA,20.5,0,NA,NA,NA,NA,No,No
5/28/2017,Newcastle,6.8,22.8,0,NA,NA,NA,NA,No,No
5/29/2017,Newcastle,9.8,19,0,NA,NA,NA,NA,No,No
5/30/2017,Newcastle,4.8,16.5,0,NA,NA,NA,NA,No,No
5/31/2017,Newcastle,6.6,16.8,0,NA,NA,NA,NA,No,Yes
6/1/2017,Newcastle,8.7,17.2,1.6,NA,NA,NA,NA,Yes,No
6/2/2017,Newcastle,8.1,18.7,0,NA,NA,NA,NA,No,Yes
6/3/2017,Newcastle,11.4,18,2.6,NA,NA,NA,NA,Yes,Yes
6/4/2017,Newcastle,11,19.2,3.8,NA,NA,NA,NA,Yes,No
6/5/2017,Newcastle,10.3,19.5,0.2,NA,NA,NA,NA,No,No
6/6/2017,Newcastle,6.6,18.2,0,NA,NA,NA,NA,No,Yes
6/7/2017,Newcastle,9,15.5,11.8,NA,NA,NA,NA,Yes,Yes
6/8/2017,Newcastle,10.4,NA,52.4,NA,NA,NA,NA,Yes,Yes
6/9/2017,Newcastle,NA,16.4,22.8,NA,NA,NA,NA,Yes,Yes
6/10/2017,Newcastle,11.4,17.6,24.2,NA,NA,NA,NA,Yes,Yes
6/11/2017,Newcastle,12.4,18.7,8.6,NA,NA,NA,NA,Yes,Yes
6/12/2017,Newcastle,10.1,21.2,2.6,NA,NA,NA,NA,Yes,No
6/13/2017,Newcastle,11.7,19.9,0,NA,NA,NA,NA,No,Yes
6/14/2017,Newcastle,13.4,18.8,1.8,NA,NA,NA,NA,Yes,No
6/15/2017,Newcastle,11.5,19.2,0.8,NA,NA,NA,NA,No,No
6/16/2017,Newcastle,10.4,19,0,NA,NA,NA,NA,No,No
6/17/2017,Newcastle,12.6,18.8,0,NA,NA,NA,NA,No,Yes
6/18/2017,Newcastle,12.8,16.8,1.6,NA,NA,NA,NA,Yes,Yes
6/19/2017,Newcastle,13,20.3,20,NA,NA,NA,NA,Yes,No
6/20/2017,Newcastle,13.5,19.8,0.6,NA,NA,NA,NA,No,No
6/21/2017,Newcastle,7.8,19.2,0,NA,NA,NA,NA,No,No
6/22/2017,Newcastle,9.2,19.2,0.2,NA,NA,NA,NA,No,No
6/23/2017,Newcastle,7.8,17.4,0,NA,NA,NA,NA,No,No
6/24/2017,Newcastle,9.4,19.9,0,NA,NA,NA,NA,No,No
1/1/2013,NorahHead,20.6,25.4,0,NA,NA,S,30,No,No
1/2/2013,NorahHead,20.5,24.3,0,NA,NA,SSW,59,No,No
1/3/2013,NorahHead,19.3,25.2,0,NA,NA,S,35,No,No
1/4/2013,NorahHead,20.3,27.9,0,NA,NA,NE,44,No,No
1/5/2013,NorahHead,20.2,28.9,0,NA,NA,NE,54,No,No
1/6/2013,NorahHead,20,28.5,0,NA,NA,NNE,28,No,No
1/7/2013,NorahHead,21.4,28.2,0,NA,NA,NNE,39,No,No
1/8/2013,NorahHead,20.5,40.4,0,NA,NA,N,48,No,No
1/9/2013,NorahHead,21.2,23.2,0,NA,NA,S,56,No,No
1/10/2013,NorahHead,20.2,25.5,0,NA,NA,SE,28,No,No
1/11/2013,NorahHead,20.8,29.4,0,NA,NA,N,37,No,No
1/12/2013,NorahHead,21.4,34.8,0,NA,NA,S,50,No,No
1/13/2013,NorahHead,20.9,25.3,0,NA,NA,S,63,No,Yes
1/14/2013,NorahHead,17.9,21.7,11.2,NA,NA,S,65,Yes,No
1/15/2013,NorahHead,17.4,26.3,1,NA,NA,SSE,44,No,No
1/16/2013,NorahHead,18,27.3,0,NA,NA,NNE,35,No,No
1/17/2013,NorahHead,21.6,28.8,0,NA,NA,NE,43,No,No
1/18/2013,NorahHead,21.6,44,0,NA,NA,SSW,65,No,Yes
1/19/2013,NorahHead,21.4,23.2,3.4,NA,NA,SSW,54,Yes,Yes
1/20/2013,NorahHead,19.1,24.3,6.4,NA,NA,NNE,37,Yes,Yes
1/21/2013,NorahHead,19.9,26.8,3.6,NA,NA,ENE,22,Yes,No
1/22/2013,NorahHead,20.4,29.1,0,NA,NA,N,37,No,No
1/23/2013,NorahHead,20.9,22.8,1,NA,NA,SSW,54,No,No
1/24/2013,NorahHead,20.9,24.9,0,NA,NA,SSW,44,No,No
1/25/2013,NorahHead,21.4,27.6,0,NA,NA,NE,44,No,No
1/26/2013,NorahHead,22.9,30,0,NA,NA,NE,48,No,Yes
1/27/2013,NorahHead,20.2,22.2,30.6,NA,NA,NE,43,Yes,Yes
1/28/2013,NorahHead,20.1,22.2,30.6,NA,NA,ENE,70,Yes,Yes
1/29/2013,NorahHead,20,24.7,83.4,NA,NA,S,59,Yes,Yes
